datetime,ac_output_kwh,PV_Generation_Actual (kWh),month,day,hour,minute
2024-01-05 03:00:00,8.673617379884035e-19,8.673617379884035e-19,1,5,3,0
2024-01-05 03:30:00,0.01089465880269452,0.01089465880269452,1,5,3,30
2024-01-05 04:00:00,0.0,0.0,1,5,4,0
2024-01-05 04:30:00,0.0,0.0,1,5,4,30
2024-01-05 05:00:00,0.01833817887020528,0.01833817887020528,1,5,5,0
2024-01-05 05:30:00,0.2842849620820393,0.2842849620820393,1,5,5,30
2024-01-05 06:00:00,0.7118929558448963,0.7118929558448963,1,5,6,0
2024-01-05 06:30:00,1.2133481405997526,1.2133481405997526,1,5,6,30
2024-01-05 07:00:00,1.7016463386713807,1.7016463386713807,1,5,7,0
2024-01-05 07:30:00,2.114412389207147,2.114412389207147,1,5,7,30
2024-01-05 08:00:00,2.4869773567610105,2.4869773567610105,1,5,8,0
2024-01-05 08:30:00,2.8743975405072995,2.8743975405072995,1,5,8,30
2024-01-05 09:00:00,3.312923952695257,3.312923952695257,1,5,9,0
2024-01-05 09:30:00,3.7275431561370533,3.7275431561370533,1,5,9,30
2024-01-05 10:00:00,3.6169892028216735,3.6169892028216735,1,5,10,0
2024-01-05 10:30:00,2.6516417135051915,2.6516417135051915,1,5,10,30
2024-01-05 11:00:00,1.6147150948352358,1.6147150948352358,1,5,11,0
2024-01-05 11:30:00,1.2931725787613204,1.2931725787613204,1,5,11,30
2024-01-05 12:00:00,1.3761379125489563,1.3761379125489563,1,5,12,0
2024-01-05 12:30:00,1.3945566661776558,1.3945566661776558,1,5,12,30
2024-01-05 13:00:00,1.3445011851669375,1.3445011851669375,1,5,13,0
2024-01-05 13:30:00,1.3091787622700854,1.3091787622700854,1,5,13,30
2024-01-05 14:00:00,1.255209703635438,1.255209703635438,1,5,14,0
2024-01-05 14:30:00,1.145734943061728,1.145734943061728,1,5,14,30
2024-01-05 15:00:00,1.0465649115542186,1.0465649115542186,1,5,15,0
2024-01-05 15:30:00,1.0149315620960075,1.0149315620960075,1,5,15,30
2024-01-05 16:00:00,0.971083438375008,0.971083438375008,1,5,16,0
2024-01-05 16:30:00,0.8315117843519713,0.8315117843519713,1,5,16,30
2024-01-05 17:00:00,0.6346620543741901,0.6346620543741901,1,5,17,0
2024-01-05 17:30:00,0.43848358038223423,0.43848358038223423,1,5,17,30
2024-01-05 18:00:00,0.25698699430324157,0.25698699430324157,1,5,18,0
2024-01-05 18:30:00,0.09943033886358393,0.09943033886358393,1,5,18,30
2024-01-05 19:00:00,8.673617379884035e-19,8.673617379884035e-19,1,5,19,0
2024-01-05 19:30:00,0.0,0.0,1,5,19,30
2024-01-05 20:00:00,0.0,0.0,1,5,20,0
2024-01-05 20:30:00,0.0048313170962280575,0.0048313170962280575,1,5,20,30
2024-01-05 21:00:00,4.87890977618477e-19,4.87890977618477e-19,1,5,21,0
2024-01-05 21:30:00,0.0,0.0,1,5,21,30
2024-01-05 22:00:00,8.131516293641283e-20,8.131516293641283e-20,1,5,22,0
2024-01-05 22:30:00,0.00033147477151406857,0.00033147477151406857,1,5,22,30
2024-01-05 23:00:00,4.0657581468206416e-20,4.0657581468206416e-20,1,5,23,0
2024-01-05 23:30:00,0.0,0.0,1,5,23,30
2024-01-06 00:00:00,0.0,0.0,1,6,0,0
2024-01-06 00:30:00,0.0,0.0,1,6,0,30
2024-01-06 01:00:00,1.0842021724855044e-19,1.0842021724855044e-19,1,6,1,0
2024-01-06 01:30:00,0.0007978822992451332,0.0007978822992451332,1,6,1,30
2024-01-06 02:00:00,0.0,0.0,1,6,2,0
2024-01-06 02:30:00,0.0,0.0,1,6,2,30
2024-01-06 03:00:00,8.673617379884035e-19,8.673617379884035e-19,1,6,3,0
2024-01-06 03:30:00,0.01120555330855261,0.01120555330855261,1,6,3,30
2024-01-06 04:00:00,0.0,0.0,1,6,4,0
2024-01-06 04:30:00,0.0,0.0,1,6,4,30
2024-01-06 05:00:00,0.01867842885546539,0.01867842885546539,1,6,5,0
2024-01-06 05:30:00,0.2893801591205044,0.2893801591205044,1,6,5,30
2024-01-06 06:00:00,0.7115122125462617,0.7115122125462617,1,6,6,0
2024-01-06 06:30:00,1.1898865846794853,1.1898865846794853,1,6,6,30
2024-01-06 07:00:00,1.6689806112496806,1.6689806112496806,1,6,7,0
2024-01-06 07:30:00,2.1082325005703146,2.1082325005703146,1,6,7,30
2024-01-06 08:00:00,2.4872586111079524,2.4872586111079524,1,6,8,0
2024-01-06 08:30:00,2.797801206800338,2.797801206800338,1,6,8,30
2024-01-06 09:00:00,3.059928023316839,3.059928023316839,1,6,9,0
2024-01-06 09:30:00,3.2934081276968232,3.2934081276968232,1,6,9,30
2024-01-06 10:00:00,3.488490440728036,3.488490440728036,1,6,10,0
2024-01-06 10:30:00,3.6316674137623743,3.6316674137623743,1,6,10,30
2024-01-06 11:00:00,3.7239257666599714,3.7239257666599714,1,6,11,0
2024-01-06 11:30:00,3.7693331196551405,3.7693331196551405,1,6,11,30
2024-01-06 12:00:00,3.7697864259706932,3.7697864259706932,1,6,12,0
2024-01-06 12:30:00,3.7244998441858512,3.7244998441858512,1,6,12,30
2024-01-06 13:00:00,3.6241270213169994,3.6241270213169994,1,6,13,0
2024-01-06 13:30:00,3.461417480979806,3.461417480979806,1,6,13,30
2024-01-06 14:00:00,3.2460647647499132,3.2460647647499132,1,6,14,0
2024-01-06 14:30:00,2.9893733722498586,2.9893733722498586,1,6,14,30
2024-01-06 15:00:00,2.692147617329777,2.692147617329777,1,6,15,0
2024-01-06 15:30:00,2.3515132696774432,2.3515132696774432,1,6,15,30
2024-01-06 16:00:00,1.9603821081035817,1.9603821081035817,1,6,16,0
2024-01-06 16:30:00,1.5170722613548808,1.5170722613548808,1,6,16,30
2024-01-06 17:00:00,1.0457412487989293,1.0457412487989293,1,6,17,0
2024-01-06 17:30:00,0.5887630086989486,0.5887630086989486,1,6,17,30
2024-01-06 18:00:00,0.23553776427978707,0.23553776427978707,1,6,18,0
2024-01-06 18:30:00,0.05660062996358214,0.05660062996358214,1,6,18,30
2024-01-06 19:00:00,2.6020852139652106e-18,2.6020852139652106e-18,1,6,19,0
2024-01-06 19:30:00,0.0,0.0,1,6,19,30
2024-01-06 20:00:00,2.168404344971009e-19,2.168404344971009e-19,1,6,20,0
2024-01-06 20:30:00,0.0019487911674836915,0.0019487911674836915,1,6,20,30
2024-01-06 21:00:00,1.3552527156068805e-19,1.3552527156068805e-19,1,6,21,0
2024-01-06 21:30:00,0.0,0.0,1,6,21,30
2024-01-06 22:00:00,0.0,0.0,1,6,22,0
2024-01-06 22:30:00,0.0001246669161629292,0.0001246669161629292,1,6,22,30
2024-01-06 23:00:00,0.0,0.0,1,6,23,0
2024-01-06 23:30:00,1.9696856259938186e-05,1.9696856259938186e-05,1,6,23,30
2024-01-07 00:00:00,0.0,0.0,1,7,0,0
2024-01-07 00:30:00,0.0,0.0,1,7,0,30
2024-01-07 01:00:00,0.0,0.0,1,7,1,0
2024-01-07 01:30:00,0.0007941205085507895,0.0007941205085507895,1,7,1,30
2024-01-07 02:00:00,0.0,0.0,1,7,2,0
2024-01-07 02:30:00,0.0,0.0,1,7,2,30
2024-01-07 03:00:00,8.673617379884035e-19,8.673617379884035e-19,1,7,3,0
2024-01-07 03:30:00,0.01109799026345112,0.01109799026345112,1,7,3,30
2024-01-07 04:00:00,3.469446951953614e-18,3.469446951953614e-18,1,7,4,0
2024-01-07 04:30:00,0.0,0.0,1,7,4,30
2024-01-07 05:00:00,0.016191250622425504,0.016191250622425504,1,7,5,0
2024-01-07 05:30:00,0.2791106079234826,0.2791106079234826,1,7,5,30
2024-01-07 06:00:00,0.6886291561236575,0.6886291561236575,1,7,6,0
2024-01-07 06:30:00,1.149321567852878,1.149321567852878,1,7,6,30
2024-01-07 07:00:00,1.6000824249505525,1.6000824249505525,1,7,7,0
2024-01-07 07:30:00,1.9975149840689796,1.9975149840689796,1,7,7,30
2024-01-07 08:00:00,2.3347372919025458,2.3347372919025458,1,7,8,0
2024-01-07 08:30:00,2.616302123544844,2.616302123544844,1,7,8,30
2024-01-07 09:00:00,2.855986377644219,2.855986377644219,1,7,9,0
