battery_kwh,additional_pv_kw,irr,npv,total_additional_pv,total_system_pv,accommodation_block_kw,small_shed_kw,ground_mounted_kw,pi,distance
16.80815525257328,47.08022098753911,0.11582293417308746,40190.8983360819,47.08022098753911,57.08022098753911,33.0,10.0,4.080220987539107,0.6070751384858607,0.979106421508878
3.4024868587545116,32.983385489258026,0.13957327808356831,34774.05207710786,32.983385489258026,42.983385489258026,32.983385489258026,0.0,0.0,0.9603054441082827,0.5229299150503782
0.044302829617584125,18.24546120187371,0.15631845528840047,22540.225781637524,18.24546120187371,28.24546120187371,18.24546120187371,0.0,0.0,1.2200549009689143,0.6626219270514029
0.01176263427248525,27.019882450745143,0.14867883214980923,29521.860617667324,27.019882450745143,37.01988245074514,27.019882450745143,0.0,0.0,1.1006240014424074,0.49010041442885005
0.01176263427248525,27.14480246021453,0.1485679653082477,29604.475282133397,27.14480246021453,37.144802460214535,27.14480246021453,0.0,0.0,1.0989017129810748,0.48906793237444635
17.25292269246961,42.978321020990016,0.11899148493972814,40053.46923399344,42.978321020990016,52.978321020990016,33.0,9.978321020990016,0.0,0.6529735676574746,0.9129485821393409
0.3079781752733086,33.05887116498807,0.1430218437569221,33201.0499810422,33.05887116498807,43.05887116498807,33.0,0.058871164988069324,0.0,1.0131707342182055,0.4852886935686715
1.3920551607709362,32.77382337381487,0.1419812496619555,33646.68041110542,32.77382337381487,42.77382337381487,32.77382337381487,0.0,0.0,0.9971818825814955,0.49565649197130496
0.000537289875757784,19.33627944009238,0.1555161029271454,23525.005335195954,19.33627944009238,29.33627944009238,19.33627944009238,0.0,0.0,1.2074445640992397,0.6310528372962099
7.763427821706259,33.05887116498807,0.135399489529047,36879.425603286625,33.05887116498807,43.05887116498807,33.0,0.058871164988069324,0.0,0.8968072286682277,0.5833500925795932
0.0016587161504850526,11.461347563855105,0.1620322498718745,15373.992491878824,11.461347563855105,21.461347563855107,11.461347563855105,0.0,0.0,1.310280790722384,0.9120509056793072
2.4524542120693332e-05,13.673676310047641,0.16046567006981854,17911.946907897283,13.673676310047641,23.67367631004764,13.673676310047641,0.0,0.0,1.2854711052515624,0.8201777324895916
0.0049947365615610195,31.03972625740857,0.14518502982927584,31978.077487402334,31.03972625740857,41.039726257408574,31.03972625740857,0.0,0.0,1.0465075742483776,0.47494099926961286
9.316164462724896e-06,15.189641627383258,0.15918438117741396,19525.00699609264,15.189641627383258,25.18964162738326,15.189641627383258,0.0,0.0,1.2652193352084833,0.763220422111847
9.19448357534873e-05,12.227516930315808,0.16155470253248727,16279.493877349623,12.227516930315808,22.227516930315808,12.227516930315808,0.0,0.0,1.302712346004147,0.8790549164090881
0.3729983781360229,24.585236387645907,0.15004330114479772,27980.741705807057,24.585236387645907,34.58523638764591,24.585236387645907,0.0,0.0,1.121847072370111,0.5214834280377723
1.3619099688382805,30.969483880278535,0.14336600922188567,32639.18290295339,30.969483880278535,40.96948388027853,30.969483880278535,0.0,0.0,1.018465764403155,0.4906203866878761
11.614555561694381,37.12418192702732,0.127803115422182,38741.28744218916,37.12418192702732,47.12418192702732,33.0,4.124181927027323,0.0,0.7827073181461702,0.7309350404578934
